Location,MinTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
18,6.2,1.2,2.0,1.3,7.5,37.96875,7.5,10.0,0.0,6.0,91.0,58.0,1028.1,7.0,7.0,12.9,7,0
7,21.1,0.0,6.0,9.2,4.0,35.0,7.0,1.0,4.0,26.0,73.0,61.0,1016.4,1.0,2.0,28.3,9,0
20,19.7,0.0,7.6,11.5,2.0,33.0,5.0,2.0,7.0,17.0,66.0,53.0,1021.9,6.0,2.0,24.7,1,0
28,3.1,0.0,3.0,9.7,2.0,19.0,15.0,0.0,7.0,13.0,59.0,36.0,1020.5,3.0,2.0,17.2,8,0
2,6.4,0.4,2.0,8.5,9.0,44.0,13.0,9.0,19.0,20.0,91.0,56.0,1020.0,6.0,6.0,13.3,8,0
15,22.1,1.8,5.8,10.4,0.0,39.0,2.0,3.0,15.0,20.0,68.0,55.0,1016.7,6.0,4.0,28.0,1,0
18,9.8,0.2,5.6,12.3,3.0,39.0,3.0,6.0,13.0,17.0,64.0,41.0,1021.8,1.0,1.0,20.9,12,0
6,0.7,0.0,0.4,7.8,0.0,28.0,0.0,1.0,11.0,15.0,86.0,42.0,1029.9,2.0,7.0,17.6,5,0
10,21.8,0.0,8.7,6.3,3.0,48.0,3.0,13.0,26.0,20.0,41.0,46.0,1016.1,6.0,4.0,29.8,3,0
14,11.9,0.0,8.2,0.4,11.0,37.0,8.0,8.0,13.0,17.0,75.0,68.0,1010.5,7.0,7.0,14.3,10,0
13,2.2,0.2,1.2,0.0,15.0,35.0,10.0,0.0,6.0,4.0,100.0,84.0,1024.7,8.0,8.0,11.7,8,0
25,20.3,0.0,8.6,8.8,2.0,57.0,2.0,2.0,24.0,31.0,62.0,57.0,1025.1,6.0,5.0,23.8,3,0
15,7.1,0.0,4.8,5.3,15.0,20.0,5.0,12.0,7.0,6.0,50.0,28.0,1025.3,7.0,7.0,19.0,8,0
27,21.3,0.0,5.6,8.0,10.0,24.0,7.5,4.0,0.0,15.0,79.0,67.0,1013.7,7.0,3.0,28.6,4,0
17,15.9,0.2,5.8,6.8,2.0,31.0,7.5,3.0,0.0,15.0,87.0,55.0,1022.0,8.0,5.0,22.0,2,0
2,11.1,0.0,10.8,11.5,6.0,37.0,6.0,6.0,26.0,13.0,56.0,25.0,1015.8,1.0,2.0,25.9,2,0
19,18.1,0.0,5.0,9.5,2.0,39.0,2.0,2.0,24.0,22.0,53.0,55.0,1020.0,4.0,2.0,23.0,12,0
21,26.5,0.0,5.2,8.8,6.0,54.0,15.0,15.0,15.0,30.0,73.0,63.0,1009.4,6.0,3.0,33.3,2,0
24,6.5,1.0,1.2,3.0,8.0,46.0,6.0,7.0,28.0,22.0,86.0,70.0,1034.1,6.0,6.0,12.7,8,0
4,23.3,0.0,14.0,10.0,5.0,50.0,11.0,4.0,20.0,9.0,33.0,21.0,1012.8,2.0,7.0,36.9,11,0
17,6.0,0.0,2.4,8.3,14.0,54.0,12.0,11.0,20.0,15.0,65.0,39.0,1023.5,1.0,1.0,14.4,7,0
12,10.7,0.4,5.4,13.0,2.0,39.0,2.0,1.0,19.0,9.0,45.0,29.0,1024.7,4.5,4.5,23.0,11,0
4,3.1,0.0,3.6,8.0,12.0,33.0,4.0,14.0,20.0,20.0,59.0,31.0,1017.7,2.0,6.0,21.2,8,0
6,14.8,1.2,4.8,9.0,0.0,43.0,2.0,10.0,17.0,19.0,67.0,37.0,1010.4,2.0,3.0,25.0,2,0
1,4.3,0.0,3.6,9.9,6.0,43.0,7.0,6.0,9.0,20.0,68.0,37.0,1022.4,2.0,1.0,18.5,5,0
16,20.8,0.0,11.6,12.8,6.0,33.0,7.0,6.0,11.0,17.0,50.0,19.0,1020.2,5.0,3.0,33.5,11,0
8,-3.5,0.0,1.6,7.7,2.0,26.0,11.0,2.0,6.0,11.0,76.0,48.0,1033.5,1.0,5.0,10.1,7,0
2,4.5,0.0,1.6,5.0,13.0,26.0,15.0,7.0,9.0,13.0,84.0,50.0,1033.3,5.0,7.0,16.3,6,0
14,13.2,0.0,8.4,0.5,13.0,39.0,6.0,8.0,26.0,24.0,71.0,62.0,1012.9,8.0,8.0,15.7,11,0
6,12.6,0.0,11.2,12.9,9.0,39.0,1.0,7.0,17.0,13.0,52.0,20.0,1017.0,4.0,4.0,30.1,12,0
4,13.9,0.0,7.2,11.4,12.0,35.0,10.0,11.0,22.0,22.0,41.0,16.0,1019.1,2.0,2.0,32.9,9,0
0,6.9,0.0,3.6,7.8,7.5,37.96875,7.5,7.5,0.0,0.0,88.0,35.0,1030.0,0.0,6.0,20.5,8,0
18,14.3,0.2,7.0,6.7,7.0,35.0,2.0,5.0,4.0,20.0,77.0,46.0,1015.3,7.0,1.0,22.0,3,0
9,7.9,0.6,6.0,10.0,9.0,46.0,5.0,9.0,24.0,30.0,47.0,38.0,1016.1,5.0,4.0,20.2,11,0
11,16.2,0.0,8.4,12.3,1.0,31.0,2.0,2.0,9.0,11.0,53.0,33.0,1018.5,0.0,0.0,32.0,2,0
10,0.2,0.0,1.4,1.6,4.0,26.0,4.0,11.0,7.0,9.0,82.0,48.0,1031.7,1.0,3.0,11.1,7,0
19,16.8,0.0,5.4,7.2,7.0,39.0,8.0,0.0,9.0,20.0,67.0,53.0,1008.2,8.0,6.0,23.3,1,0
6,2.1,0.0,1.0,9.1,1.0,26.0,0.0,1.0,9.0,9.0,72.0,41.0,1031.4,1.0,1.0,18.2,5,0
10,6.9,0.0,1.2,5.1,4.0,24.0,4.0,7.5,7.0,0.0,99.0,53.0,1018.7,6.0,7.0,16.6,5,0
2,20.8,0.0,8.4,10.7,3.0,35.0,0.0,3.0,19.0,11.0,49.0,26.0,1015.3,2.0,5.0,35.9,1,0
5,13.6,0.2,6.922463768115942,1.7,9.0,35.0,11.0,15.0,11.0,20.0,82.0,61.0,1022.4,8.0,7.0,17.2,7,0
5,6.9,0.0,6.922463768115942,11.5,2.0,31.0,3.0,2.0,17.0,17.0,68.0,46.0,1024.9,1.0,0.0,22.1,10,0
24,6.2,0.8,1.4,0.1,6.0,30.0,6.0,6.0,11.0,15.0,66.0,68.0,1028.1,7.0,8.0,12.9,5,0
19,13.2,0.0,4.6,12.0,4.0,44.0,15.0,1.0,13.0,31.0,60.0,47.0,1024.3,5.0,1.0,22.2,10,0
6,7.7,0.0,4.8,10.6,11.0,44.0,1.0,11.0,15.0,28.0,43.0,10.0,1022.0,0.0,0.0,28.2,9,0
10,0.2,0.0,0.4,10.1,4.0,26.0,10.0,1.0,7.0,11.0,71.0,35.0,1026.9,0.0,2.0,15.4,5,0
14,14.9,0.0,5.2,3.6,6.0,37.0,7.0,8.0,13.0,22.0,87.0,60.0,1022.9,8.0,7.0,21.1,3,0
21,22.3,0.0,6.2,8.9,15.0,31.0,3.0,12.0,7.0,24.0,66.0,73.0,1013.8,6.0,6.0,29.9,9,0
10,9.3,2.0,1.9,6.5,15.0,35.0,5.0,8.0,9.0,15.0,87.0,51.0,1028.0,3.0,4.5,12.0,5,0
21,22.2,0.0,7.4,10.9,12.0,37.0,6.0,12.0,9.0,28.0,69.0,46.0,1013.2,7.0,1.0,32.4,10,0
11,15.6,0.2,3.0,7.8,9.0,19.0,9.0,13.0,7.0,9.0,76.0,56.0,1012.7,7.0,6.0,23.7,4,0
28,20.4,0.0,6.8,12.6,7.5,37.96875,7.5,0.0,16.68421052631579,20.0,72.0,67.0,1022.3,2.0,1.0,25.9,11,0
7,24.1,0.0,10.6,12.5,1.0,39.0,3.0,4.0,9.0,30.0,58.0,58.0,1010.4,1.0,1.0,30.8,1,0
16,7.6,0.0,2.0,4.9,11.0,28.0,14.0,8.0,2.0,9.0,71.0,54.0,1023.3,7.0,3.0,17.5,5,0
7,26.6,0.0,11.8,10.4,12.0,33.0,4.0,4.0,17.0,20.0,52.0,47.0,1009.9,2.0,2.0,33.5,12,0
1,6.6,0.0,4.0,3.8,12.0,37.0,4.0,14.0,2.0,26.0,23.0,15.0,1018.0,7.0,7.0,24.6,6,0
16,12.7,0.4,5.6,5.0,9.0,48.0,14.0,9.0,17.0,30.0,59.0,50.0,1012.1,7.0,7.0,19.3,3,0
16,12.8,0.8,1.6,7.3,11.0,35.0,12.0,13.0,11.0,9.0,74.0,47.0,1013.6,5.0,6.0,18.9,8,0
5,13.9,0.0,6.922463768115942,9.2,11.0,48.0,11.0,11.0,31.0,17.0,29.0,19.0,1021.8,0.0,1.0,25.2,5,0
25,18.3,0.0,4.6,12.0,14.0,28.0,15.0,15.0,13.0,20.0,67.0,61.0,1013.3,1.0,2.0,25.0,3,0
21,21.1,0.0,7.4,11.0,2.0,44.0,0.0,1.0,30.0,24.0,43.0,29.0,1017.4,3.0,7.0,32.0,8,0
6,15.0,0.0,9.8,12.1,1.0,63.0,1.0,4.0,30.0,17.0,43.0,25.0,1020.6,2.0,6.0,27.3,1,0
19,11.3,0.0,4.0,4.1,9.0,30.0,13.0,1.0,9.0,15.0,51.0,67.0,1022.1,5.0,8.0,17.2,9,0
23,9.6,1.0,6.0,10.7,7.5,37.96875,14.0,5.0,11.0,26.0,57.0,71.0,1021.4,1.0,2.0,18.0,10,0
25,21.5,0.0,5.4,1.3,11.0,41.0,10.0,12.0,17.0,22.0,92.0,84.0,1010.5,7.0,7.0,25.1,12,0
12,4.3,0.0,6.922463768115942,4.0,4.0,22.0,7.5,4.0,0.0,11.0,57.0,24.0,1018.9,4.5,4.5,18.3,5,0
9,21.8,0.0,8.8,10.0,13.0,33.0,9.0,13.0,15.0,20.0,69.0,51.0,1015.8,7.0,1.0,26.8,2,0
10,4.6,0.0,1.0,6.8,3.0,35.0,2.0,6.0,17.0,7.0,69.0,55.0,1027.8,1.0,6.0,12.0,8,0
0,11.0,0.0,7.8,9.9,11.0,57.0,11.0,11.0,30.0,28.0,24.0,7.0,1015.8,0.0,0.0,23.5,7,0
1,2.4,0.0,3.0,10.2,9.0,30.0,15.0,15.0,7.0,11.0,50.0,17.0,1016.9,1.0,1.0,23.3,7,0
22,19.9,0.0,7.8,4.7,6.0,39.0,3.0,3.0,17.0,28.0,78.0,71.0,1018.8,7.0,7.0,25.5,1,0
20,8.1,0.0,3.6,9.7,11.0,35.0,15.0,11.0,13.0,17.0,82.0,34.0,1026.5,1.0,0.0,20.4,7,0
14,7.2,0.0,1.2,2.1,11.0,24.0,13.0,5.0,13.0,9.0,82.0,57.0,1034.3,7.0,7.0,14.0,6,0
14,10.5,0.0,6.6,10.3,11.0,46.0,13.0,8.0,9.0,15.0,80.0,59.0,1031.2,1.0,1.0,20.1,9,0
5,15.1,0.0,6.922463768115942,6.0,7.5,37.96875,10.0,1.0,15.0,20.0,49.0,31.0,1019.4,4.0,5.0,22.3,6,0
27,22.3,0.0,6.2,10.0,4.0,30.0,6.0,4.0,6.0,15.0,65.0,70.0,1010.6,1.0,1.0,28.8,11,0
6,12.4,0.0,6.2,10.1,14.0,24.0,2.0,15.0,9.0,9.0,40.0,15.0,1016.2,7.0,1.0,29.1,3,0
9,15.9,0.0,10.2,9.1,2.0,56.0,1.0,1.0,31.0,15.0,31.0,16.0,1015.8,6.0,7.0,35.0,12,0
15,12.8,0.2,3.0,5.3,5.0,17.0,9.0,7.5,6.0,0.0,76.0,79.0,1019.7,6.0,7.0,17.1,7,0
20,10.5,0.0,1.4,3.9,12.0,28.0,13.0,15.0,13.0,17.0,90.0,67.0,1021.6,2.0,8.0,18.5,6,0
2,10.4,0.0,10.0,13.0,6.0,35.0,6.0,8.0,17.0,19.0,53.0,11.0,1022.3,1.0,1.0,26.9,11,0
16,8.5,0.0,2.8,4.0,5.0,33.0,13.0,7.0,22.0,19.0,74.0,62.0,1023.5,4.0,5.0,14.1,5,0
15,22.7,0.0,6.0,11.6,1.0,20.0,9.0,1.0,11.0,13.0,66.0,53.0,1015.8,2.0,1.0,32.3,2,0
9,15.1,0.0,9.2,12.8,5.0,43.0,8.0,5.0,24.0,26.0,60.0,43.0,1013.3,1.0,1.0,28.5,11,0
9,20.3,0.0,11.8,11.1,0.0,52.0,0.0,2.0,20.0,24.0,54.0,33.0,1007.7,5.0,5.0,32.2,2,0
29,14.4,0.0,8.6,12.7,2.0,37.0,2.0,8.0,20.0,20.0,66.0,61.0,1018.5,1.0,7.0,21.7,1,0
5,10.4,0.0,6.922463768115942,12.2,9.0,52.0,5.0,5.0,24.0,30.0,49.0,37.0,1015.9,5.0,3.0,22.6,11,0
4,22.0,0.0,8.8,8.3,1.0,46.0,1.0,7.0,15.0,19.0,68.0,38.0,1015.7,6.0,5.0,32.3,2,0
7,18.4,0.0,5.2,3.2,4.0,19.0,5.0,1.0,4.0,13.0,63.0,60.0,1016.3,7.0,7.0,24.8,5,0
13,6.9,0.0,4.0,8.5,0.0,31.0,9.0,0.0,2.0,26.0,99.0,56.0,1016.4,8.0,1.0,21.1,10,0
2,19.2,0.2,8.0,8.6,5.0,48.0,5.0,7.0,24.0,24.0,75.0,37.0,1007.8,7.0,2.0,27.4,2,0
8,2.0,0.0,0.8,7.4,0.0,26.0,8.0,8.0,6.0,9.0,79.0,42.0,1022.9,6.0,3.0,15.4,5,0
8,-4.9,0.0,1.0,7.9,8.0,44.0,12.0,8.0,4.0,24.0,60.0,36.0,1026.6,1.0,1.0,11.4,7,0
17,2.3,0.2,3.6,9.5,14.0,61.0,12.0,12.0,22.0,33.0,49.0,40.0,1016.9,5.0,4.0,15.2,9,0
1,20.4,0.0,10.8,7.2,2.0,35.0,7.5,2.0,0.0,22.0,50.0,31.0,1006.1,5.0,7.0,33.5,2,0
4,20.5,0.0,14.4,13.3,10.0,46.0,4.0,0.0,22.0,6.0,49.0,20.0,1021.6,0.0,1.0,34.5,1,0
4,17.9,0.0,7.8,11.9,0.0,48.0,3.0,0.0,22.0,15.0,58.0,40.0,1016.1,0.0,3.0,29.3,3,0
6,10.8,0.0,5.6,10.0,3.0,26.0,1.0,0.0,11.0,13.0,61.0,30.0,1024.3,1.0,2.0,26.0,4,0
21,25.1,0.2,5.6,10.6,7.5,37.96875,0.0,0.0,24.0,24.0,64.0,43.0,1014.8,3.0,3.0,33.0,4,0
3,15.3,0.2,3.6,8.0,1.0,35.0,1.0,10.0,20.0,7.0,73.0,57.0,1021.9,7.0,6.0,24.1,10,0
13,5.0,0.6,1.6,2.8,9.0,33.0,13.0,5.0,15.0,20.0,90.0,51.0,1021.6,8.0,6.0,12.5,7,0
7,24.3,0.0,9.0,11.1,10.0,35.0,12.0,10.0,11.0,19.0,58.0,56.0,1013.2,5.0,6.0,29.4,11,0
5,13.9,0.0,6.922463768115942,10.8,7.0,31.0,4.0,0.0,9.0,13.0,54.0,27.0,1018.1,4.5,1.0,29.8,4,0
9,13.1,0.0,7.2,11.2,9.0,48.0,7.0,9.0,30.0,30.0,60.0,42.0,1017.6,6.0,1.0,21.6,11,0
15,14.1,0.0,3.8,10.5,0.0,20.0,7.0,9.0,4.0,2.0,87.0,29.0,1019.4,1.0,1.0,26.3,8,0
4,11.7,0.0,3.4,7.2,11.0,31.0,4.0,11.0,19.0,22.0,73.0,56.0,1023.8,5.0,7.0,23.0,9,0
13,11.6,0.0,3.6,12.4,13.0,54.0,9.0,9.0,31.0,30.0,74.0,49.0,1013.0,8.0,8.0,20.1,10,0
28,5.0,0.0,3.4,10.5,10.0,48.0,7.5,10.0,0.0,35.0,50.0,51.0,1017.2,0.0,0.0,19.3,8,0
2,17.7,0.0,8.8,13.4,4.0,39.0,10.0,10.0,19.0,22.0,52.0,23.0,1018.7,1.0,4.0,31.7,11,0
18,12.8,0.0,5.6,9.8,5.0,48.0,0.0,9.0,6.0,15.0,91.0,46.0,1022.6,8.0,1.0,28.2,12,0
14,3.3,0.0,1.4,1.9,10.0,48.0,11.0,11.0,24.0,20.0,74.0,64.0,1021.2,7.0,7.0,13.4,6,0
1,2.7,0.0,3.6,9.9,2.0,41.0,2.0,2.0,11.0,31.0,63.0,30.0,1024.3,1.0,2.0,17.7,6,0
25,15.2,0.2,5.6,9.8,5.0,59.0,7.0,5.0,28.0,35.0,49.0,48.0,1023.1,6.0,4.0,17.9,10,0
9,19.1,0.0,7.4,11.2,9.0,39.0,8.0,13.0,13.0,24.0,58.0,49.0,1006.5,7.0,2.0,28.3,12,0
12,7.1,0.0,1.4,9.3,10.0,26.0,4.0,10.0,11.0,13.0,57.0,35.0,1024.5,4.5,4.5,15.9,7,0
17,4.4,0.0,0.4,1.0,12.0,46.0,12.0,12.0,9.0,11.0,78.0,71.0,1010.0,4.5,4.5,10.1,7,0
29,12.3,0.0,6.6,13.3,0.0,28.0,1.0,2.0,15.0,15.0,87.0,35.0,1016.3,1.0,0.0,32.1,1,0
14,12.9,0.0,2.2,4.9,8.0,44.0,6.0,8.0,22.0,31.0,79.0,63.0,1022.3,7.0,7.0,18.2,4,0
5,24.4,0.0,6.922463768115942,10.8,13.0,48.0,11.0,13.0,28.0,28.0,28.0,29.0,1012.2,4.5,4.5,35.8,2,0
24,3.6,0.2,4.6,12.0,13.0,33.0,9.0,5.0,15.0,22.0,67.0,46.0,1027.1,3.0,2.0,18.4,10,0
11,11.9,0.0,7.8,12.5,3.0,43.0,0.0,2.0,17.0,13.0,49.0,28.0,1021.1,3.0,3.0,23.6,11,0
20,21.2,0.0,8.6,12.5,7.5,37.96875,0.0,4.0,4.0,26.0,73.0,67.0,1018.6,1.0,1.0,27.5,1,0
25,19.7,0.4,5.4,1.2,3.0,54.0,3.0,3.0,30.0,28.0,83.0,82.0,1006.4,7.0,7.0,22.1,1,0
13,7.5,0.8,2.0,0.0,10.0,30.0,4.0,15.0,15.0,9.0,83.0,66.0,1004.2,7.0,7.0,19.0,4,0
4,14.5,0.0,8.0,7.9,8.0,28.0,3.0,8.0,17.0,15.0,44.0,25.0,1019.2,4.0,3.0,27.9,4,0
2,2.9,0.0,6.922463768115942,6.0,15.0,24.0,14.0,13.0,9.0,13.0,89.0,67.0,1020.5,4.5,8.0,13.6,6,0
8,4.0,0.8,0.0,2.3,14.0,46.0,12.0,14.0,20.0,26.0,82.0,57.0,1019.7,7.0,6.0,10.6,6,0
18,4.1,0.0,4.0,8.5,6.0,30.0,6.0,5.0,2.0,13.0,86.0,56.0,1034.7,4.0,7.0,13.5,9,0
17,13.7,0.0,8.2,11.9,14.0,37.0,14.0,3.0,20.0,19.0,47.0,46.0,1020.9,1.0,3.0,22.9,2,0
9,14.3,0.2,3.0,3.9,5.0,41.0,11.0,9.0,17.0,20.0,90.0,44.0,1015.3,7.0,7.0,22.5,3,0
0,16.9,0.0,12.0,12.5,5.0,43.0,8.0,5.0,20.0,24.0,64.0,11.0,1013.2,0.0,0.0,30.7,12,0
18,6.2,0.0,2.4,1.6,7.0,20.0,9.0,5.0,9.0,9.0,79.0,63.0,1025.5,7.0,7.0,14.2,8,0
27,17.0,0.0,6.4,4.9,3.0,28.0,3.0,1.0,19.0,20.0,68.0,56.0,1016.8,7.0,5.0,26.8,8,0
6,1.4,0.0,1.4,1.6,13.0,26.0,11.0,9.0,4.0,13.0,99.0,79.0,1018.6,8.0,2.0,9.5,6,0
11,9.3,0.0,3.6,8.2,10.0,28.0,4.0,9.0,13.0,9.0,51.0,46.0,1022.8,2.0,7.0,22.5,5,0
23,12.8,0.0,0.8,0.0,7.5,37.96875,0.0,0.0,13.0,7.0,69.0,62.0,1035.7,8.0,8.0,16.1,6,0
11,17.8,0.0,8.2,10.8,5.0,39.0,6.0,5.0,13.0,20.0,48.0,50.0,1013.8,3.0,2.0,25.3,3,0
7,14.2,0.0,4.4,9.3,12.0,33.0,5.0,11.0,13.0,17.0,76.0,55.0,1014.4,2.0,3.0,26.0,7,0
20,6.4,0.2,3.4,9.5,13.0,44.0,15.0,9.0,11.0,26.0,64.0,33.0,1019.6,0.0,1.0,17.7,7,0
11,4.4,0.0,2.4,9.6,1.0,24.0,1.0,5.0,6.0,6.0,70.0,40.0,1023.9,0.0,3.0,18.7,8,0
17,8.7,0.0,1.6,5.9,4.0,24.0,7.5,4.0,0.0,15.0,83.0,57.0,1030.5,7.0,7.0,14.7,5,0
17,1.7,0.0,0.6,9.1,12.0,50.0,12.0,0.0,19.0,9.0,78.0,53.0,1014.9,1.0,5.0,10.5,8,0
20,17.5,0.0,7.4,5.3,9.0,39.0,0.0,1.0,2.0,9.0,32.0,32.0,1004.1,7.0,5.0,26.9,9,0
26,8.7,0.0,5.4,13.2,15.0,50.0,1.0,15.0,13.0,17.0,51.0,18.0,1018.5,4.5,4.5,33.8,12,0
2,16.2,0.0,4.0,8.8,8.0,30.0,3.0,2.0,15.0,9.0,85.0,52.0,1015.1,7.0,5.0,28.4,3,0
0,5.1,0.0,8.0,10.5,5.0,26.0,9.0,9.0,11.0,6.0,63.0,37.0,1024.5,0.0,2.0,19.0,8,0
6,13.4,0.0,9.2,11.1,4.0,41.0,2.0,4.0,6.0,15.0,47.0,30.0,1022.6,1.0,2.0,28.8,3,0
12,11.7,0.0,5.0,9.3,13.0,31.0,11.0,15.0,7.0,19.0,55.0,35.0,1022.1,4.5,4.5,26.8,10,0
8,9.1,0.0,3.0,10.0,14.0,28.0,8.0,14.0,7.0,15.0,78.0,40.0,1023.0,2.0,2.0,20.9,3,0
26,7.0,2.0,1.0,0.0,5.0,28.0,0.0,5.0,7.0,13.0,89.0,74.0,1024.1,4.5,4.5,11.0,7,0
27,19.2,0.0,5.8,7.4,3.0,50.0,6.0,2.0,17.0,31.0,65.0,64.0,1020.5,6.0,7.0,24.8,7,0
14,8.1,0.0,1.0,4.8,8.0,22.0,11.0,8.0,4.0,13.0,86.0,51.0,1022.7,7.0,3.0,15.8,6,0
11,2.9,0.0,4.8,9.8,5.0,24.0,10.0,9.0,7.0,11.0,58.0,50.0,1022.8,1.0,5.0,17.1,8,0
23,17.2,0.0,7.6,11.6,7.5,37.96875,2.0,9.0,17.0,35.0,60.0,75.0,1000.9,6.0,1.0,23.1,11,0
24,16.0,0.0,9.0,7.9,5.0,39.0,7.0,7.0,19.0,26.0,72.0,49.0,1008.8,2.0,2.0,25.0,2,0
18,11.3,0.0,5.0,12.6,5.0,35.0,6.0,7.0,11.0,20.0,62.0,56.0,1017.2,7.0,1.0,22.3,12,0
16,13.2,0.8,5.8,5.7,8.0,35.0,9.0,13.0,24.0,13.0,54.0,41.0,1013.0,8.0,7.0,18.1,12,0
13,5.0,0.4,3.2,8.9,9.0,28.0,9.0,9.0,9.0,6.0,76.0,53.0,1025.4,3.0,3.0,13.4,8,0
0,22.7,0.0,9.0,11.0,7.0,35.0,2.0,14.0,19.0,13.0,65.0,19.0,1014.4,1.0,3.0,37.0,3,0
13,5.4,0.8,4.4,13.2,0.0,35.0,15.0,2.0,13.0,24.0,62.0,48.0,1019.8,1.0,1.0,19.6,12,0
24,14.1,2.0,6.2,11.4,8.0,41.0,7.0,8.0,26.0,19.0,69.0,44.0,1007.1,5.0,2.0,20.0,1,0
10,8.5,1.8,1.2,9.4,5.0,22.0,10.0,5.0,4.0,15.0,83.0,46.0,1023.1,2.0,2.0,22.2,5,0
29,1.2,0.0,2.0,9.0,0.0,35.0,1.0,2.0,11.0,17.0,79.0,55.0,1024.4,4.5,2.0,16.4,4,0
20,18.2,0.2,7.4,11.1,8.0,48.0,9.0,0.0,7.0,22.0,65.0,65.0,1012.4,4.0,1.0,23.8,11,0
21,21.2,0.0,5.0,10.7,11.0,28.0,5.0,12.0,9.0,17.0,71.0,55.0,1012.4,2.0,1.0,31.3,5,0
25,19.6,0.0,7.2,10.2,2.0,43.0,2.0,3.0,24.0,28.0,56.0,53.0,1016.8,2.0,4.0,23.0,3,0
6,11.4,0.0,9.0,11.2,12.0,30.0,1.0,11.0,9.0,11.0,67.0,21.0,1011.6,0.0,1.0,32.0,3,0
16,8.3,0.2,2.0,1.4,11.0,52.0,11.0,10.0,28.0,13.0,68.0,52.0,1009.9,5.0,7.0,15.3,6,0
28,5.7,0.0,2.0,10.0,14.0,22.0,5.0,0.0,7.0,13.0,57.0,41.0,1021.7,0.0,0.0,18.7,8,0
4,19.2,0.0,12.6,13.4,3.0,35.0,1.0,8.0,19.0,11.0,44.0,22.0,1015.1,1.0,6.0,32.9,1,0
2,4.9,0.0,1.6,8.6,6.0,26.0,7.0,6.0,11.0,15.0,97.0,61.0,1033.2,5.0,2.0,17.2,6,0
12,15.5,0.0,6.922463768115942,10.2,12.0,50.0,11.0,9.0,19.0,13.0,21.0,35.0,1012.8,4.5,4.5,23.4,10,0
10,8.4,0.0,3.6,10.3,1.0,33.0,4.0,4.0,17.0,11.0,62.0,23.0,1029.4,1.0,4.5,22.7,4,0
20,19.3,0.0,6.8,0.3,8.0,24.0,15.0,15.0,11.0,9.0,78.0,62.0,1018.9,7.0,7.0,22.9,3,0
21,16.5,0.0,6.4,10.8,0.0,39.0,2.0,14.0,15.0,19.0,34.0,26.0,1013.9,1.0,0.0,29.4,7,0
10,7.6,0.0,6.4,11.9,8.0,46.0,2.0,5.0,15.0,11.0,60.0,33.0,1014.0,1.0,4.5,21.6,11,0
9,19.7,0.0,12.6,13.1,5.0,37.0,0.0,13.0,15.0,26.0,29.0,24.0,1010.5,0.0,0.0,35.0,1,0
4,19.5,0.0,11.2,12.6,1.0,35.0,1.0,6.0,22.0,11.0,50.0,18.0,1019.9,0.0,1.0,33.4,2,0
27,21.1,0.8,4.8,8.8,6.0,44.0,3.0,3.0,22.0,31.0,87.0,53.0,1017.7,7.0,5.0,26.4,9,0
2,21.3,0.0,8.4,12.4,12.0,44.0,10.0,11.0,15.0,11.0,28.0,13.0,1015.6,1.0,4.0,37.1,1,0
6,12.5,0.0,9.0,12.9,13.0,43.0,0.0,13.0,7.0,31.0,41.0,16.0,1013.8,0.0,2.0,31.4,12,0
7,22.2,0.0,10.2,10.0,4.0,41.0,3.0,1.0,11.0,31.0,58.0,59.0,1008.9,6.0,4.0,28.3,3,0
5,11.3,1.8,6.922463768115942,11.1,9.0,35.0,15.0,9.0,7.0,24.0,68.0,63.0,1013.6,2.0,5.0,22.2,10,0
11,6.8,0.0,2.0,9.1,4.0,28.0,1.0,11.0,11.0,6.0,57.0,29.0,1025.7,2.0,1.0,23.9,6,0
19,17.1,0.0,6.0,9.7,7.5,37.96875,14.0,1.0,15.0,24.0,67.0,53.0,1016.6,2.0,7.0,28.2,3,0
24,11.1,0.0,8.0,11.6,10.0,39.0,10.0,1.0,28.0,20.0,54.0,34.0,1021.3,0.0,0.0,31.2,3,0
19,19.7,0.0,10.4,9.7,4.0,56.0,1.0,1.0,20.0,31.0,64.0,56.0,1012.0,6.0,2.0,24.4,12,0
20,22.3,0.0,8.0,6.9,5.0,31.0,13.0,2.0,15.0,20.0,75.0,62.0,1011.8,7.0,3.0,27.4,2,0
13,0.4,0.2,1.0,8.6,0.0,20.0,14.0,0.0,7.0,13.0,97.0,71.0,1027.6,2.0,0.0,12.6,6,0
8,-4.4,0.0,1.4,7.4,3.0,22.0,7.5,6.0,0.0,7.0,60.0,36.0,1036.0,1.0,4.5,12.0,7,0
16,7.1,0.0,3.2,10.7,5.0,28.0,12.0,8.0,7.0,19.0,83.0,45.0,1028.3,0.0,2.0,19.4,8,0
1,2.3,0.0,4.0,8.0,7.0,37.0,2.0,8.0,9.0,22.0,51.0,26.0,1021.2,2.0,5.0,20.5,7,0
10,5.1,0.0,7.5,11.3,5.0,37.0,9.0,5.0,9.0,13.0,62.0,35.0,1022.7,6.0,2.0,20.5,11,0
18,14.3,0.0,10.0,0.0,11.0,59.0,11.0,10.0,24.0,13.0,47.0,52.0,1012.3,7.0,7.0,20.0,10,0
