Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Month,RainTomorrow
28,13.605102412657113,15.290976474127618,0.22563780158213892,8.076913404746417,0.14741735909729892,6,40.805713534885356,6,2,21.871810992089305,23.74362198417861,94.61543297626791,79.32047251977674,1013.464031634807,1014.408960656724,8.0,7.0,13.805102412657112,14.137149664634785,0,10,Yes
22,4.302130661992031,13.871622908164525,0.0,2.8928377091835475,6.371622908164524,7,35.79534512715336,3,7,14.071622908164525,22.94696299745244,54.66047136479435,64.92837709183547,1029.2087488099478,1027.8159111007644,2.4641885459177377,6.124659910712082,11.40557577168509,11.861015507655011,0,7,Yes
15,23.076453065058345,31.4534615986841,0.0,8.770085336257553,5.624102403509063,2,25.540170672515107,5,2,4.770085336257553,10.540170672515107,62.074786659356114,63.46538401315899,1013.608034134503,1010.5545725358189,6.385042668128777,6.614957331871223,28.322991466374244,28.883931730993957,0,6,Yes
16,10.875285657576491,19.958055106007855,0.29213533237647277,0.5078646676235272,2.630338330941182,8,27.94756888250982,12,4,8.434461103137274,13.0,84.46067666188236,65.53932333811764,1023.9329598868156,1020.5146089956942,7.0,5.5393233381176366,13.0067443280706,17.95019043838433,0,5,Yes
14,9.809482873692115,15.311691573010014,0.3386853592115143,2.6584049710387996,1.9314111848372988,9,53.386853592115145,5,9,8.226292815769714,19.0,74.30657320394243,69.0,1017.9905171263079,1012.5474672624719,5.8539875724030015,5.266433009856071,12.721174446702127,14.390517126307886,0,7,Yes
16,6.758834737509274,10.496182147802175,0.0,2.364072375677681,1.311600725164783,8,44.57709288681305,11,9,8.205090469597101,10.615271408791305,77.9745476520145,89.9745476520145,1018.8166911947619,1017.6268721339561,5.615271408791304,8.0,8.726872133956087,8.242290711318695,0,7,Yes
28,18.81973140580806,27.06565082755048,0.03605371883838766,7.0,7.8884297507071,0,30.0,8,0,8.098657029040309,17.540805782575816,66.54080578257582,60.540805782575816,1018.911931824722,1018.0775826522726,5.278925623232247,2.540805782575815,25.23130165510096,26.33130165510096,0,1,Yes
11,15.475466097351664,26.12648310358693,0.0,7.286779651089518,10.241525436138101,13,38.52838989875956,9,13,16.603813590345254,15.641525436138101,52.433898255447595,65.2830508722762,1010.767966133959,1009.8905932414348,6.396186409654745,6.037711845792847,21.779279687696917,21.620762718069052,0,11,Yes
26,6.886704155029744,13.193633240237947,0.0,2.293633240237948,1.3132958449702565,9,53.13295844970256,13,7,20.69943767455385,17.832396124256412,83.93070914791795,89.6011246508923,1012.459550139643,1011.8821149615334,4.5,4.5,9.60290221715795,10.430056232544615,0,7,Yes
25,2.17039374879263,21.58800721293158,0.013866346091929743,2.5584009617242107,9.565334134770175,12,35.0,1,11,2.2773269218385948,18.58400961724211,89.76264903505614,41.62398557413684,1019.1157399051154,1014.898937981667,4.257338943391229,4.6039975956894725,9.651467788678245,20.97414086683965,0,9,Yes
15,15.108170832564099,22.74174053065268,0.5833037877389271,4.55808219578088,4.5916518938694635,1,26.124335224125858,7,1,4.0,8.083481061305365,85.91651893869464,77.45825946934731,1026.066607575478,1023.1165189386946,6.083481061305365,5.374778408041953,18.099822726433562,20.55008863678322,0,7,Yes
26,11.621738169832103,18.785904395927123,0.39060293061808127,2.6593264473597786,6.581205861236162,8,46.437588277527674,4,8,24.0,24.87517655505535,70.39060293061809,72.73422051432657,1024.5967734808432,1022.5421455681743,2.0,7.0,17.164024982050737,17.19530146530904,0,6,Yes
15,16.295757048367765,24.972786982225205,0.0,4.130504698911845,6.6604242951632235,3,20.0,6,7,6.534747650544078,8.069495301088155,66.0,74.04828054292699,1026.6453550296246,1023.4127288548966,4.465252349455922,5.930504698911845,20.81236268706198,21.630504698911842,0,5,Yes
19,19.394162245355943,27.420580336616396,0.5775725420770498,9.454683303827462,4.732255845904511,7,50.331794065577874,10,7,9.0,28.331794065577874,69.78034322403688,82.94162245355943,1010.405837754644,1008.4331794065578,4.139017161201844,7.026879871587092,22.871273007106353,21.266820593442212,0,11,Yes
28,14.238442820495008,20.30905772724115,0.7370493239963696,4.868524661998185,1.8314753380018152,13,59.68524661998185,11,13,13.013934964986387,26.300818415031767,78.65737669000907,90.67827913748866,1013.6775823892393,1010.6048772377452,7.664344172502269,6.671311654995462,18.0727051514941,18.597213007002722,0,5,Yes
15,10.27516071271137,20.45282554061,1.1962774713164384,5.361489011473425,2.434145608997534,6,57.211167586050685,13,13,10.192554942632876,15.807445057367124,85.36649724184795,51.42233517210137,1007.2130288503924,1005.1701524823368,7.192554942632877,5.807445057367123,13.12734340247589,18.83170878200493,0,5,Yes
23,14.139886329440762,22.0,0.0,3.269943164720381,5.148456476439175,7,37.96875,12,13,10.53371223519746,4.23314388240127,80.0,78.58285970600318,1007.8043463942844,1004.5810320060442,2.3497158236019047,8.0,17.058285970600316,18.46994316472038,0,6,Yes
23,12.254695414184969,20.808277160259717,0.011907054683276963,2.223814109366554,2.3619552030320925,7,37.96875,12,11,4.11907054683277,2.535817460747463,91.05953527341639,69.11907054683277,1011.8296713400105,1008.2356248673523,6.642788359501692,7.0,14.32613774228463,19.74874188684333,0,5,Yes
12,11.879244306762748,19.72659043720017,0.22572934299536454,2.251458685990729,4.328646714976823,11,59.25729342995365,11,13,22.61405985506953,34.385940144930466,77.33620364734935,53.25729342995365,1016.6356766425116,1013.0842179565209,4.742706570046355,6.564323357488411,14.146485036232617,18.580105400967554,0,7,Yes
27,24.768610016921144,31.321734008648583,0.2994320015041019,3.549716000752051,6.028549990599364,9,30.73722003384229,4,1,6.737220033842291,15.491480022561527,78.25141999623975,71.98864003008204,1001.9240060026322,999.1262779966157,5.491480022561527,6.49716000752051,28.195456012032814,30.071450009400635,0,3,Yes
19,11.84043341777907,19.132563443112794,0.0,2.2404334177790717,1.394368405112211,7,35.921300253337215,12,6,15.898916455552321,17.0,76.25848303777325,73.71913316444186,1026.5763900760012,1023.9505417722239,6.5505417722238395,6.5505417722238395,14.316823493780236,18.176390076001166,0,5,Yes
17,5.2937902968711334,15.152225351770827,0.0,1.7584350548996937,7.3095837250887445,13,35.966259780401224,12,12,11.309045384297855,20.0,81.75843505489969,56.10122065879632,1027.9753051646992,1024.4685571207792,1.8454773078510724,1.8454773078510724,7.107286384710643,14.010660406670521,0,6,Yes
18,15.667442704992839,16.899433938526805,1.092796493413586,5.500283030736598,0.03573450219547127,6,50.927964934135865,6,6,18.285309956090575,17.89336255488678,90.28530995609057,86.07203506586414,1012.6106637445114,1011.9218935504958,7.374646211579253,7.374646211579253,15.667442704992839,15.785026925353977,0,11,Yes
13,16.666166813553364,26.883504847260973,1.3631676948735396,2.4985004406600884,0.6597471357094253,10,29.860825254565047,4,9,7.338331864466372,20.0,84.32333627106726,67.16916593223318,1011.8601685761937,1009.8154170338834,7.407919237183849,7.407919237183849,18.680084288096857,25.001920999824204,0,10,Yes
26,16.67936240189934,26.57608789689673,0.12391210310326838,5.521757937934632,9.270659226725487,5,41.08591384369159,5,4,3.423955360352924,25.043515875869264,76.0,68.76087896896732,1019.2195605155164,1017.7825936496523,1.7608789689673163,2.239121031032684,21.62283502051895,25.37716497948105,0,2,Yes
13,17.853204584118252,29.15204133092128,0.0,5.42019312382262,2.277282735699552,4,39.68349426985218,2,1,13.0,10.366988539704368,47.92427578566517,44.94951719044345,1014.4075724214335,1009.6935908317635,6.341747134926091,7.341747134926091,24.27728273569955,27.191264325369538,0,7,Yes
27,0.5659028506849613,11.666400991542595,0.13339975211435118,1.0,2.3,11,54.66899132400229,10,11,19.329016112567174,25.332004957712975,73.66799504228702,66.99900371828473,1016.8667995042288,1010.1,8.0,6.666998760571756,5.466500619714122,10.433200495771297,0,6,Yes
8,9.71712967009494,19.44104908597044,0.2438271065400803,3.921888524045715,5.546605127109719,8,30.3904322336498,10,14,11.685186803797592,16.952161168248995,80.2191355327004,55.561728934599195,1023.0027780205696,1020.3151238074894,6.023919415875502,5.0,12.42669743644514,18.775308426160322,0,7,Yes
11,18.563137578640536,22.286481405043205,0.0,7.6635947982200445,1.2958494169095767,5,34.09063198813363,11,13,9.90936801186637,7.90936801186637,46.81873602373274,70.50076203263251,1019.3316449925835,1019.3952397908035,4.841013004449889,5.068355007416481,21.490784394660132,19.07265799703341,0,10,Yes
5,7.015727954258648,19.985398500630975,0.16629118170345933,6.025393947869234,7.92807654384843,12,46.33708818296541,11,14,17.651647268138372,28.0,76.6629118170346,52.1685440914827,1013.1224866835964,1009.6224866835964,1.5056322744481103,4.337088182965407,14.513475044479405,19.251689682334433,0,8,Yes
15,7.898678092147518,15.872893661105051,0.07074375386499779,1.282975015459991,0.25851249227000445,11,50.12231261594994,11,12,6.353718769324989,15.122312615949934,79.76859384662494,84.87768738405006,1014.7624782158274,1010.2305781539875,7.353718769324989,8.0,11.74495932282253,13.440165599877515,0,6,Yes
22,18.606038995337983,24.968372562791377,0.4102353767482568,6.085568241841468,3.986489548805322,2,52.0,2,2,30.683725627913763,32.051176883741284,72.41862813956881,72.84646934877615,1019.8544519581877,1019.1125891442308,5.683725627913761,7.0,21.57441155812936,22.29488231162587,0,2,Yes
4,15.86501888634465,22.947780223884344,0.0,6.559603272104299,1.9133028989637273,9,46.0,8,8,16.812814867959208,22.305415614240353,44.57635390356009,49.33989293916097,1012.9541876578639,1012.1955604477687,5.729061710680264,7.576353903560088,19.32413412744443,19.927093828931973,0,3,Yes
27,24.719195577314178,29.363744807918735,0.833176154093164,4.47676975540648,0.8611373076511394,3,40.36255192081266,6,6,20.61137307651139,20.61137307651139,86.66823845906836,94.08294038523292,1009.3244105778494,1006.7073509630823,6.235783654360759,6.9300971161050615,25.84407769288405,25.666823845906837,0,2,Yes
15,24.510749445026153,31.30849909186098,0.0,8.312999798191328,5.7954992936696526,7,48.282499495478326,9,4,5.717500504521677,17.988748234174132,73.2937512613042,61.282499495478326,1014.607876236078,1010.3762507567825,7.435001009043354,1.706248738695808,26.880249142313147,28.944625277486924,0,11,Yes
14,5.662039996051363,13.39405767331666,0.0,1.2,0.7615520936201428,11,35.141906972152746,11,11,21.929046513923627,12.6567627888611,73.72771627493748,86.75742790835417,1022.0846562808605,1021.5633702350375,7.0,7.0,9.453791625519429,10.581019998025681,0,6,Yes
15,12.331579917399052,21.759425819683653,0.8114836063269282,2.6319614755711505,6.03521393532498,0,19.405741803163465,7,1,4.811483606326928,8.622967212653856,82.94258196836536,53.0,1027.023348770826,1024.0044971314585,4.622967212653856,4.02870901581732,15.872154097715399,20.508612704745193,0,8,Yes
18,4.99902376374903,18.33896065456505,0.0,2.4610393454349513,8.251622127336407,9,44.69480327282524,11,9,11.694803272825244,24.0,63.61039345434951,44.34740163641262,1026.8707721094534,1023.3740163641262,0.0,4.305196727174756,12.435716399892232,16.75259836358738,0,7,Yes
7,4.041351138337762,21.867487637754216,0.0,3.3825756670556975,9.691414443147677,0,30.543560832360757,2,1,7.0650247244915665,15.0,52.52146389213081,32.15214638921308,1025.5304292778426,1020.1172977233244,0.152146389213081,1.065024724491567,15.056692386878899,21.297916915596833,0,8,Yes
22,11.807176693323111,27.361438320968723,0.0,2.6852027298712433,6.43542467161251,15,61.73542467161251,13,14,11.52915065677498,28.73542467161251,64.14797270128757,39.103137007418766,1007.6946137521276,1003.7062740148375,2.8385616790312747,3.2645753283874903,19.677582153065597,25.865921890355605,0,8,Yes
1,22.066284522834266,38.163552986800205,0.0,9.345329480200306,7.060362878167261,11,52.12072575633452,11,14,21.27335259899847,15.0,25.84737315733605,23.302960822333503,1009.4150333979669,1006.6667430954332,3.211843289334013,6.697039177666497,28.48746885176767,36.266513809133706,0,2,Yes
19,15.593822816166961,26.47705097147589,0.08322815530892876,5.290166649683944,5.048422329633931,8,33.89998103654548,12,5,8.664563106178575,18.02143645151867,83.16771844691071,53.127366505549105,1021.395582522975,1015.9133405791092,5.335436893821425,3.0403519413616094,19.2,25.97625801295601,0,3,Yes
14,10.883587898701595,17.411829924669693,0.0,5.6,1.9,4,33.85115290911166,3,3,17.35878987015952,14.671757974031904,57.65648405193619,49.671757974031905,1013.6328242025968,1010.717939493508,7.0,7.0,13.2,16.06259362077448,0,11,Yes
24,15.594008025606593,22.397004012803297,0.0,5.6694589230581425,9.472454910254845,12,34.36864664671238,14,13,9.62274551274226,17.550901794903098,63.82635269235465,72.0,1015.8263526923546,1014.332344666748,2.7245491025484516,7.0,20.56945892305814,21.217364730764537,0,8,Yes
29,8.689066141889159,15.374941729773454,1.068793702669909,3.487470864886727,5.901595277002432,13,49.78132283778318,9,13,26.0,31.0,77.76537006775887,72.65603148665045,1019.6642409525688,1021.2564976484629,6.218677162216818,6.671984256674772,11.61867716221682,14.485875587884296,0,10,Yes
24,15.294928478446149,22.247464239223074,0.0,5.50632462460699,9.458860385383916,11,35.04412460123668,14,12,8.943019269195794,17.822792292321683,64.23418843848252,72.0,1016.2341884384825,1015.0392599600364,2.588603853839159,7.0,20.406324624606988,21.176581156151748,0,7,Yes
9,16.38349603530189,24.481552775288677,0.0,6.730097621181134,0.7495118940943296,5,37.23300792939622,11,10,13.0,21.18447224711323,62.23300792939622,74.8349603530189,1016.0970896917848,1015.3893258153415,7.417480176509451,6.88349603530189,23.311650396469812,22.04465832586603,0,9,Yes
17,13.928409891405309,20.380009639240868,0.0,5.221072924717619,5.665287509661143,7,37.442145849435235,4,3,8.389463537641191,20.526341155897025,75.30526823117941,66.16839061292357,1011.1357950542973,1010.9442145849436,7.694731768820596,4.915804693538215,16.65051718387707,19.177892707528237,0,1,Yes
25,17.712660011187822,22.64822188723668,0.31408250139847804,3.558463740909893,7.435561876048858,3,29.073968732519024,2,2,9.85917498601522,17.644381239511414,70.42958749300762,62.57041250699239,1017.973968732519,1016.1524893578687,7.0,2.0,20.27638689003364,21.905263137935922,0,5,Yes
23,12.036290620906122,20.394505283928062,0.5113910171602042,3.029536327613265,7.312650594381123,7,37.96875,13,9,6.0,18.409273447734694,72.73840819033163,80.73840819033163,1017.1409273447734,1014.862449801873,6.0,2.5907265522653056,16.093245706707144,16.789868560060714,0,8,Yes
14,15.460862278591964,20.52493665565639,0.09061708195704898,3.09382918042951,4.0640743770644265,6,36.81234163914098,4,3,9.0,19.453085409785245,77.71851245871147,68.0,1010.3016060492362,1010.1109889672792,6.414201065751643,4.226542704892623,17.381234163914097,19.662468327828197,0,2,Yes
22,13.159913670619797,18.9948028786753,0.0,5.118768346923219,8.447930936495837,12,59.35418705213691,10,13,20.822906473931546,27.177093526068454,67.82290647393154,58.53128057820537,1014.0687194217946,1010.9692489189529,7.0,1.5885467630342278,14.413041728440334,18.088546763034227,0,8,Yes
2,16.723649679268227,32.8,0.0,7.97619439752754,5.913938575843678,12,62.10884913932506,10,10,23.108849139325056,27.108849139325056,35.66327370898759,19.049335133143906,1011.0593580829769,1006.9979642253926,6.277212284831264,7.277212284831264,24.53061896719007,30.8,0,10,Yes
29,7.089144671888166,18.359950717435847,0.06546051909868514,2.9381579236052597,5.187253312929274,13,39.32730259549343,11,12,17.327302595493425,20.0,90.67269740450658,69.87253312929273,1013.849095389324,1011.0745887634655,7.0,7.836348702253288,12.114555908422698,16.45995071743585,0,8,Yes
9,5.349801013227608,15.799840810582086,0.0,2.936356400481004,0.16364359951899607,11,40.591089987974904,10,10,14.363564004810039,17.95465399278494,49.90930798556988,43.0,1017.8956245886964,1015.5227525983164,7.318217997594981,8.0,11.69085120384803,15.540731811784596,0,7,Yes
26,20.093577638276578,25.778287092963733,0.030581090625692142,6.647094546871539,5.275841271097729,2,37.30581090625692,7,5,17.15290545312846,26.305810906256923,73.07645272656423,65.68807453907807,1019.6058109062569,1016.9134561789134,7.0,2.9235472734357697,21.662385092184387,25.201834366399503,0,6,Yes
15,7.653508668913266,16.535086689132658,0.8,3.6877225947754955,3.610531878683649,9,58.85965324346937,11,11,24.0,20.0,72.67543344566329,69.07017337826531,1013.8289421145765,1011.1771907160919,4.210520134795946,7.535086689132657,12.74210402695919,13.719294743051037,0,6,Yes
11,15.487208454075962,23.462036088249064,0.0,10.033563154435862,8.114581198560394,7,43.178817665466994,8,7,11.905090220622661,19.178817665466994,61.27372744484433,52.916092113910345,1012.2905090220622,1010.6145811985604,7.273727444844335,5.5474548896886695,20.360935898920296,21.743054132373594,0,11,Yes
27,25.917791976336556,33.06111998521035,0.0,4.0866560177475835,10.711944000739482,4,30.402799963025867,7,0,6.880559992605173,20.925039933446563,70.40279996302587,60.0,1010.228335995563,1007.7119440007395,1.477760029579306,4.0,30.12083998890776,32.48500798668931,0,1,Yes
